tconst	averageRating
tt0124539	6.7
tt0124540	5.9
tt0124542	7
tt0124543	7.3
tt0124544	5.5
tt0124547	6.4
tt0124555	6.5
tt0124560	6.7
tt0124563	6.7
tt0124565	4.7
tt0124573	5.1
tt0124574	5.9
tt0124576	5.9
tt0124577	5.3
tt0124579	4.9
tt0124589	5.8
tt0124595	6.9
tt0124596	5.1
tt0124598	4.7
tt0124603	5.3
tt0124606	3.6
tt0124610	5.6
tt0124612	5.5
tt0124622	4.5
tt0124626	5.1
tt0124627	4.7
tt0124631	4.6
tt0124637	5.9
tt0124640	6
tt0124644	7.1
tt0124649	6.9
tt0124650	4.2
tt0124653	6.7
tt0124667	6.2
tt0124669	5.2
tt0124673	6.2
tt0124674	4.1
tt0124675	5.8
tt0124680	6.4
tt0124693	7.7
tt0124694	4.7
tt0124696	3
tt0124701	6.9
tt0124707	5.8
tt0124708	6.3
tt0124718	6.9
tt0124727	5.4
tt0124730	5.2
tt0124731	6.4
tt0124735	4.9
tt0124740	5.5
tt0124741	6.4
tt0124743	4.5
tt0124749	8
tt0124750	6.5
tt0124766	6.9
tt0124768	7
tt0124770	7.6
tt0124773	6
tt0124775	2.5
tt0124777	5
tt0124778	5.6
tt0124779	6.6
tt0124780	6.8
tt0124783	6.3
tt0124800	5.1
tt0124808	3.9
tt0124811	7.1
tt0124814	2.2
tt0124818	4.1
tt0124819	6.1
tt0124825	7.2
tt0124833	5.5
tt0124835	5.8
tt0124836	3.6
tt0124843	5.2
tt0124852	6.9
tt0124854	5.1
tt0124858	5.5
tt0124864	6
tt0124869	3.4
tt0124871	6.7
tt0124877	4
tt0124879	6.9
tt0124897	6
tt0124899	5.1
tt0124900	7.2
tt0124901	7.2
tt0124913	3.1
tt0124927	5.9
tt0124982	7.4
tt0124988	7.4
tt0124989	5.3
tt0124993	7.9
tt0124999	8
tt0125003	7.4
tt0125009	8.4
tt0125015	4
tt0125025	7.8
tt0125026	5.5
tt0125029	5.5
tt0125032	4.9
tt0125037	6.6
tt0125038	5.7
tt0125040	6.9
tt0125049	8.1
tt0125056	4.8
tt0125058	6.3
tt0125060	3
tt0125061	6.5
tt0125068	7.7
tt0125076	7.1
tt0125099	6.8
tt0125108	6.1
tt0125115	8.4
tt0125119	7.4
tt0125122	7.6
tt0125124	4.6
tt0125126	6.4
tt0125128	6.9
tt0125129	7.5
tt0125133	5.4
tt0125135	7
tt0125140	4.9
tt0125141	7
tt0125142	5.2
tt0125143	6.8
tt0125144	7.9
tt0125146	4
tt0125147	5.8
tt0125148	4.9
tt0125153	4.3
tt0125159	5.6
tt0125164	4.8
tt0125168	6.3
tt0125169	6.4
tt0125172	6.5
tt0125174	6.8
tt0125175	6.2
tt0125188	6.3
tt0125193	5.5
tt0125194	2.9
tt0125195	4
tt0125197	3.8
tt0125200	4
tt0125201	5.3
tt0125202	7.1
tt0125203	5.7
tt0125209	6.7
tt0125211	5.7
tt0125212	6.3
tt0125215	4.3
tt0125217	6.8
tt0125218	7.2
tt0125220	6.7
tt0125231	6.3
tt0125232	8.3
tt0125243	5.4
tt0125246	5.4
tt0125247	4.2
tt0125249	6.5
tt0125257	5.6
tt0125263	4.6
tt0125264	6.6
tt0125269	6.5
tt0125270	5.7
tt0125275	4.1
tt0125277	5.3
tt0125278	6
tt0125279	6.4
tt0125282	4.9
tt0125283	5.3
tt0125286	5.4
tt0125287	5.1
tt0125294	5.6
tt0125296	5.3
tt0125298	6.9
tt0125300	6
tt0125308	5.9
tt0125315	6.2
tt0125319	6.2
tt0125329	8.3
tt0125330	6.6
tt0125331	5.6
tt0125342	5.6
tt0125344	7.2
tt0125345	5.5
tt0125359	5.8
tt0125363	4.4
tt0125364	2.6
tt0125366	4.8
tt0125368	4.5
tt0125369	3.6
tt0125373	4.6
tt0125375	5.3
tt0125377	6.6
tt0125381	5.5
tt0125384	5
tt0125402	7.7
tt0125404	5
tt0125408	8.1
tt0125411	7.3
tt0125412	7.3
tt0125419	7.3
tt0125421	6.2
tt0125425	7.5
tt0125429	8.4
tt0125430	3.4
tt0125431	5.9
tt0125434	6.1
tt0125438	5.1
tt0125439	7.1
tt0125440	6.9
tt0125449	5.2
tt0125453	8.5
tt0125454	6.5
tt0125459	6.4
tt0125460	6.1
tt0125461	5.5
tt0125464	5.5
tt0125465	7.7
tt0125469	4.1
tt0125475	6.4
tt0125488	7
tt0125490	7.1
tt0125492	5.5
tt0125493	6.3
tt0125494	6.4
tt0125496	8
tt0125505	6.2
tt0125507	5.9
tt0125508	6.8
tt0125510	4
tt0125515	7.9
tt0125522	7.1
tt0125525	6.4
tt0125528	6.7
tt0125537	7
tt0125549	6.2
tt0125551	7.8
tt0125556	5.1
tt0125563	7.3
tt0125589	4.5
tt0125590	8.3
tt0125591	7.5
tt0125594	5.6
tt0125598	6.8
tt0125658	2.8
tt0125659	7.7
tt0125664	7.4
tt0125670	3.8
tt0125676	8.3
tt0125678	5.4
tt0125680	6.6
tt0125683	4.5
tt0125685	4.9
tt0125686	6.9
tt0125695	6.5
tt0125697	5.6
tt0125698	7.2
tt0125699	5.6
tt0125700	5.6
tt0125707	4.1
tt0125709	6.4
tt0125710	7
tt0125711	6.1
tt0125713	6.8
tt0125718	7.4
tt0125725	5.1
tt0125726	5.5
tt0125727	6.4
tt0125735	6.7
tt0125736	8.9
tt0125740	7.1
tt0125745	6.1
tt0125752	6.5
tt0125754	4.2
tt0125763	6.7
tt0125766	5.7
tt0125769	2.5
tt0125773	2.6
tt0125777	4.1
tt0125778	4.7
tt0125784	6.7
tt0125799	6
tt0125806	4.4
tt0125808	6.3
tt0125815	5.8
tt0125816	6.8
tt0125817	5.9
tt0125822	7.5
tt0125824	5.9
tt0125825	3.5
tt0125826	5.7
tt0125828	6.9
tt0125829	4.5
tt0125830	5.8
tt0125831	4.7
tt0125832	4.9
tt0125834	7.1
tt0125837	5.7
tt0125838	5.8
tt0125840	6.5
tt0125841	3.3
tt0125843	5.4
tt0125845	6.4
tt0125848	4.8
tt0125849	5.8
tt0125855	6.9
tt0125860	5.2
tt0125865	5.9
tt0125871	3.8
tt0125872	5.9
tt0125879	6.3
tt0125884	5.8
tt0125894	4.8
tt0125895	5.8
tt0125896	6.4
tt0125897	4.6
tt0125898	5.8
tt0125902	5
tt0125911	3
tt0125914	5.4
tt0125916	5.7
tt0125917	5.7
tt0125919	6.5
tt0125921	6
tt0125925	5.7
tt0125926	6
tt0125930	5.5
tt0125931	6.6
tt0125936	4.7
tt0125942	7.8
tt0125943	5.5
tt0125945	5.5
tt0125947	5
tt0125948	6.9
tt0125949	5.6
tt0125950	4.9
tt0125953	4.6
tt0125954	7
tt0125956	1.8
tt0125959	5.7
tt0125965	7.2
tt0125967	3.7
tt0125968	8.7
tt0125969	7.5
tt0125970	6.7
tt0125971	6.4
tt0125973	6
tt0125974	5.2
tt0125975	5.8
tt0125976	6.9
tt0125977	5.2
tt0125980	6.5
tt0125981	3.8
tt0125985	5
tt0125986	6.7
tt0125987	3.8
tt0125990	4.6
tt0125991	5.6
tt0125993	7.1
tt0125994	7
tt0125996	6.6
tt0126004	6.2
tt0126007	6.5
tt0126016	5.1
tt0126017	6.4
tt0126018	6.3
tt0126019	5.4
tt0126024	3.7
tt0126030	6
tt0126033	4.6
tt0126034	6
tt0126035	6.6
tt0126036	6.6
tt0126079	8.6
tt0126082	5.7
tt0126084	5
tt0126086	4.3
tt0126090	1.5
tt0126098	6.1
tt0126113	5.1
tt0126115	7.2
tt0126116	5.6
tt0126118	8
tt0126120	6.3
tt0126122	5.1
tt0126131	7.4
tt0126133	7.8
tt0126135	6.3
tt0126139	4.8
tt0126181	7.1
tt0126192	6.2
tt0126209	6.7
tt0126213	5.2
tt0126218	5.7
tt0126230	4.5
tt0126231	6.9
tt0126232	7.3
tt0126233	5.6
tt0126234	6.6
tt0126235	5.8
tt0126237	6
tt0126239	6
tt0126240	5.9
tt0126241	6.9
tt0126242	6.9
tt0126249	7.1
tt0126250	6.9
tt0126253	5.7
tt0126260	6.9
tt0126261	6.1
tt0126272	6.3
tt0126279	4.7
tt0126281	5.8
tt0126283	7.1
tt0126286	6.6
tt0126292	6.5
tt0126300	7.1
tt0126301	6.2
tt0126307	4.1
tt0126309	4.7
tt0126310	6.7
tt0126312	4.7
tt0126320	7
tt0126324	7
tt0126330	3.8
tt0126334	6.8
tt0126344	6.9
tt0126351	7.1
tt0126357	7
tt0126358	4.8
tt0126359	5
tt0126386	6.9
tt0126388	5.5
tt0126392	7.9
tt0126407	6.6
tt0126411	4.5
tt0126417	7.2
tt0126421	5.8
tt0126423	4.6
tt0126425	7.3
tt0126428	4.5
tt0126430	6.7
tt0126438	6.3
tt0126439	7.7
tt0126443	4.9
tt0126445	5.5
tt0126449	8.1
tt0126453	5.7
tt0126454	5.5
tt0126457	6.1
tt0126460	6.4
tt0126462	6.2
tt0126465	4.6
tt0126467	7.1
tt0126476	6.3
tt0126492	7.1
tt0126494	6.9
tt0126503	7.3
tt0126512	6.1
tt0126515	6.2
tt0126527	3.4
tt0126529	6
tt0126533	5
tt0126544	7.4
tt0126545	5
tt0126547	6.1
tt0126559	6
tt0126560	5
tt0126563	6.4
tt0126564	6.6
tt0126566	6.9
tt0126576	5.4
tt0126577	3.8
tt0126578	4.5
tt0126581	5.5
tt0126583	6.3
tt0126591	7.6
tt0126597	5.2
tt0126604	6.4
tt0126606	6.7
tt0126607	6.9
tt0126612	7.2
tt0126618	5.5
tt0126620	4.2
tt0126622	8.3
tt0126624	3.7
tt0126625	5.1
tt0126627	6.8
tt0126629	5.6
tt0126639	7.5
tt0126644	7.2
tt0126648	6.5
tt0126651	6.7
tt0126656	4.5
tt0126657	5
tt0126660	4.6
tt0126663	7.2
tt0126666	5.7
tt0126680	5.6
tt0126681	6.3
tt0126683	5.4
tt0126686	4.3
tt0126698	4.9
tt0126701	6.5
tt0126711	8
tt0126713	3.8
tt0126714	2.2
tt0126718	5.7
tt0126719	4.5
tt0126724	7.6
tt0126727	5.8
tt0126729	7.9
tt0126730	5.6
tt0126734	6.5
tt0126735	6.5
tt0126765	7.3
tt0126775	5.5
tt0126777	5.8
tt0126784	3.2
tt0126787	4.6
tt0126801	5.9
tt0126803	4.9
tt0126804	5.8
tt0126810	6.7
tt0126813	4.9
tt0126814	5.2
tt0126819	4.1
tt0126820	4.6
tt0126821	5.8
tt0126828	7.2
tt0126830	6.3
tt0126838	7
tt0126839	6.8
tt0126846	5.3
tt0126848	2.1
tt0126850	3.7
tt0126857	7.8
tt0126858	5.4
tt0126859	5.4
tt0126860	5.4
tt0126861	5.4
tt0126864	5.2
tt0126869	7.5
tt0126871	6.9
tt0126886	7.2
tt0126902	6.6
tt0126908	5.8
tt0126909	5.6
tt0126911	6.1
tt0126915	5.1
tt0126916	6.6
tt0126928	4.9
tt0126934	7
tt0126938	6.4
tt0126942	6.2
tt0126943	3.8
tt0126944	7.2
tt0126948	3.8
tt0126949	7.1
tt0126952	7.1
tt0126953	5.8
tt0126956	6.1
tt0126957	6.8
tt0126960	6
tt0126966	7.5
tt0126968	7.3
tt0126973	4.7
tt0126975	3.1
tt0126988	4.8
tt0126998	7.4
tt0126999	3.2
tt0127013	7
tt0127016	6.9
tt0127020	5.3
tt0127021	6
tt0127022	5.3
tt0127023	6
tt0127030	6.8
tt0127042	6
tt0127044	5.2
tt0127045	5.1
tt0127058	6.8
tt0127061	1.5
tt0127069	3.1
tt0127070	3.9
tt0127072	5.2
tt0127081	4.4
tt0127090	6.5
tt0127091	6.8
tt0127095	5.7
tt0127111	6.9
tt0127112	5.9
tt0127113	6.4
tt0127116	5.8
tt0127121	6.3
tt0127124	6.9
tt0127127	6.7
tt0127129	4.3
tt0127130	6.3
tt0127136	4.2
tt0127141	5.9
tt0127142	6.8
tt0127143	4.4
tt0127145	6
tt0127147	8.1
tt0127151	7
tt0127153	5.4
tt0127159	3.8
tt0127161	5.6
tt0127162	6.6
tt0127170	6.4
tt0127171	6
tt0127177	5.2
tt0127187	6.8
tt0127200	7
tt0127226	5.7
tt0127229	5.6
tt0127230	6.7
tt0127234	6.2
tt0127244	5.5
tt0127247	6.6
tt0127249	6.5
tt0127251	5.2
tt0127255	5.5
tt0127271	4.4
tt0127276	4.7
tt0127277	6.4
tt0127278	5.9
tt0127282	3.9
tt0127288	6.3
tt0127289	6.9
tt0127290	5.7
tt0127291	4.8
tt0127296	6
tt0127298	8.2
tt0127301	7.1
tt0127302	6.1
tt0127310	7.1
tt0127311	7.7
tt0127312	6.1
tt0127316	8.1
tt0127319	6.4
tt0127327	7.3
tt0127331	6
tt0127332	6
tt0127333	5.7
tt0127337	6
tt0127349	6.5
tt0127350	5.8
tt0127353	6.4
tt0127355	5.2
tt0127357	6.9
tt0127360	7.2
tt0127361	5.5
tt0127368	5
tt0127406	3.8
tt0127417	4.6
tt0127418	6.1
tt0127454	2.9
tt0127458	6.3
tt0127463	2.7
tt0127464	5.8
tt0127468	6.9
tt0127489	4.7
tt0127497	7
tt0127499	4.1
tt0127500	4.6
tt0127503	4.2
tt0127504	6.4
tt0127513	6.4
tt0127516	6.7
tt0127522	6.8
tt0127527	7.4
tt0127536	7.4
tt0127551	5.4
tt0127552	7.5
tt0127553	6.7
tt0127561	4.6
tt0127594	6
tt0127603	7.1
tt0127608	6.1
tt0127620	4.7
tt0127626	7.6
tt0127629	5.9
tt0127633	4.2
tt0127637	4.5
tt0127640	4.1
tt0127643	5
tt0127684	7.1
tt0127692	5.2
tt0127699	6.2
tt0127702	5.2
tt0127703	5.5
tt0127704	7.5
tt0127722	6.5
tt0127723	6.5
tt0127729	6.6
tt0127738	7.6
tt0127745	7.2
tt0127751	5.3
tt0127759	3.8
tt0127764	5.6
tt0127787	7.6
tt0127792	4.1
tt0127793	5.4
tt0127795	6.2
tt0127798	6.6
tt0127800	3.8
tt0127801	6.2
tt0127802	4.2
tt0127803	3.9
tt0127808	6.2
tt0127812	6.1
tt0127824	7.2
tt0127830	6
tt0127831	6.3
tt0127832	5.4
tt0127835	4.7
tt0127836	2.4
tt0127837	6.5
tt0127850	4.3
tt0127853	4.9
tt0127854	5.5
tt0127862	6.2
tt0127864	5.1
tt0127865	5.5
tt0127874	4.6
tt0127875	7
tt0127876	5.9
tt0127877	4.4
tt0127879	4.9
tt0127880	2.7
tt0127881	7.2
tt0127887	6
tt0127899	5.8
tt0127901	4.7
tt0127914	6.1
tt0127915	7
tt0127918	6.2
tt0127919	4
tt0127920	5.6
tt0127925	6.6
tt0127927	6
tt0127933	6
tt0127935	5.8
tt0127939	6.8
tt0127952	6.7
tt0127968	5.2
tt0127969	6.2
tt0127973	6.8
tt0127981	6.7
tt0127982	5.4
tt0128016	3.9
tt0128029	4.8
tt0128033	5.4
tt0128035	5.8
tt0128037	3.1
tt0128038	6.1
tt0128039	7.1
tt0128046	6.9
tt0128051	5
tt0128059	3.6
tt0128060	6.3
tt0128063	6.2
tt0128076	4.2
tt0128077	5.9
tt0128082	8
tt0128083	3.2
tt0128089	4.3
tt0128119	6.1
tt0128120	6.3
tt0128121	5.3
tt0128126	7.5
tt0128127	7.6
tt0128133	7.2
tt0128137	6
tt0128142	7.6
tt0128158	4.8
tt0128162	5.5
tt0128164	6.9
tt0128170	6.8
tt0128173	5.8
tt0128174	7.6
tt0128177	6.4
tt0128178	6.5
tt0128183	7.8
tt0128202	5.9
tt0128212	6.7
tt0128214	5.4
tt0128215	7.9
tt0128221	5.8
tt0128223	6.7
tt0128226	5.9
tt0128232	5.1
tt0128239	6
tt0128241	6.9
tt0128245	7.2
tt0128246	6.2
tt0128255	7.4
tt0128256	5.4
tt0128257	5
tt0128265	7
tt0128273	3.9
tt0128275	4.5
tt0128278	6.6
tt0128282	4.1
tt0128289	5.3
tt0128292	7.4
tt0128298	7.6
tt0128301	6.9
tt0128306	5.6
tt0128307	5.3
tt0128308	6.9
tt0128318	3.4
tt0128321	7.5
tt0128322	5.9
tt0128323	5.2
tt0128324	4
tt0128326	5
tt0128327	5.3
tt0128328	5
tt0128330	4.6
tt0128331	5.5
tt0128332	8.2
tt0128334	6.7
tt0128335	5.4
tt0128337	6
tt0128338	4.8
tt0128339	6.3
tt0128344	8
tt0128345	5
tt0128347	4.8
tt0128348	6.3
tt0128350	5.3
tt0128355	7
tt0128360	6.7
tt0128364	7.7
tt0128367	6.4
tt0128370	7
tt0128371	6.6
tt0128372	6.1
tt0128376	5.8
tt0128378	7
tt0128381	7.5
tt0128393	7.1
tt0128401	6.2
tt0128405	6.8
tt0128406	7.3
tt0128409	3.8
tt0128429	7.8
tt0128432	7.5
tt0128435	3.3
tt0128442	7.3
tt0128445	7.7
tt0128446	6.9
tt0128451	4.4
tt0128454	8.2
tt0128457	4.6
tt0128471	7.3
tt0128473	5.5
tt0128477	5.9
tt0128482	6.5
tt0128484	4.1
tt0128489	5.4
tt0128497	7.5
tt0128503	7.7
tt0128512	4.3
tt0128514	5.6
tt0128518	6.8
tt0128524	5.4
tt0128525	6.4
tt0128530	6.4
tt0128536	6.3
tt0128539	5.8
tt0128542	5.8
tt0128544	5.2
tt0128550	5.5
tt0128555	7.3
tt0128557	6.7
tt0128559	5.3
tt0128562	5.4
tt0128572	4.8
tt0128577	7.1
tt0128584	7.7
tt0128589	6.3
tt0128591	4.6
tt0128595	5.8
tt0128599	4.8
tt0128604	6
tt0128606	5.7
tt0128611	6.3
tt0128615	6.1
tt0128616	6.7
tt0128620	5
tt0128628	5.7
tt0128631	5.8
tt0128632	5.3
tt0128641	5.1
tt0128647	6.6
tt0128648	6.3
tt0128649	5.7
tt0128651	5.8
tt0128657	5.6
tt0128660	5
tt0128662	5.3
tt0128663	6.4
tt0128664	6.3
tt0128665	5.6
tt0128673	5.6
tt0128674	3.7
tt0128683	7.1
tt0128684	7.1
tt0128685	6.7
tt0128686	6.2
tt0128690	4.3
tt0128694	6.2
tt0128700	5.5
tt0128702	4.8
tt0128703	6
tt0128705	4.5
tt0128707	6.3
tt0128709	5.5
tt0128711	4.6
tt0128712	5.2
tt0128714	5.7
tt0128715	7.5
tt0128716	5.7
tt0128717	6.1
tt0128719	4.4
tt0128720	5.4
tt0128721	6.1
tt0128723	5.8
tt0128724	4.8
tt0128725	7.2
tt0128728	6.5
tt0128733	5.9
tt0128736	5.5
tt0128739	6.2
tt0128740	6.3
tt0128743	6.4
tt0128755	4.6
tt0128756	6
tt0128758	4.5
tt0128759	7
tt0128760	5.2
tt0128766	6
tt0128769	5.1
tt0128771	6.4
tt0128774	5.9
tt0128775	5.4
tt0128777	6.4
tt0128778	6.3
tt0128789	4
tt0128793	5.3
tt0128796	6
tt0128798	8.3
tt0128804	7.9
tt0128807	7.1
tt0128808	6.5
tt0128809	5.3
tt0128812	6.5
tt0128817	7.4
tt0128823	3
tt0128842	6.6
tt0128845	6.9
tt0128853	6.7
tt0128855	6.5
tt0128856	7.5
tt0128857	7.4
tt0128880	5.2
tt0128893	6.7
tt0128907	6.4
tt0128924	6.1
tt0128927	7.2
tt0128929	4.7
tt0128930	5.7
tt0128933	4.7
tt0128946	7.4
tt0128947	6.5
tt0128948	7.4
tt0128949	6.3
tt0128950	6.6
tt0128951	7.4
tt0128960	7.8
tt0128966	7.3
tt0128977	6.3
tt0128986	2.8
tt0129023	6.1
tt0129027	5
tt0129028	4.5
tt0129029	6.9
tt0129031	6.2
tt0129033	6.9
tt0129034	5
tt0129040	3.4
tt0129050	5.2
tt0129075	7
tt0129082	4
tt0129111	6.1
tt0129114	6.2
tt0129131	4.5
tt0129134	6.8
tt0129136	4.7
tt0129148	4
tt0129149	6.3
tt0129157	5.7
tt0129159	6.3
tt0129161	5.8
tt0129166	6.8
tt0129167	8
tt0129175	6.2
tt0129181	6.6
tt0129211	5
tt0129213	6
tt0129214	6.5
tt0129215	5
tt0129221	5.9
tt0129225	4.9
tt0129228	2.8
tt0129243	5.2
tt0129251	5.4
tt0129258	6.7
tt0129271	4.1
tt0129279	7.2
tt0129280	5.5
tt0129283	7.9
tt0129287	5.1
tt0129290	6.8
tt0129303	7.3
tt0129320	6.7
tt0129321	6.8
tt0129332	7
tt0129345	7.2
tt0129358	1.7
tt0129360	3
tt0129377	5
tt0129380	7
tt0129384	6.6
tt0129387	7.1
tt0129407	6.6
tt0129408	7.8
tt0129414	6.2
tt0129438	5
tt0129452	6.8
tt0129454	7
tt0129461	5.4
tt0129462	5.5
tt0129466	6.1
tt0129475	6.2
tt0129476	3.6
tt0129479	5.1
tt0129494	5.8
tt0129495	4.9
tt0129501	6
tt0129502	7.3
tt0129503	7.6
tt0129508	5.4
tt0129509	6
tt0129510	6.5
tt0129511	4.8
tt0129520	7.8
tt0129525	5.9
tt0129532	4.2
tt0129541	5.9
tt0129543	5.4
tt0129546	6.2
tt0129548	5.6
tt0129552	6.3
tt0129558	5
tt0129563	6.8
tt0129564	5.5
tt0129568	3.8
tt0129571	5.1
tt0129575	2.9
tt0129578	5.2
tt0129605	5.4
tt0129606	7
tt0129610	6.9
tt0129614	6.9
tt0129618	5.7
tt0129623	6.1
tt0129629	6.5
tt0129631	5.8
tt0129634	6.3
tt0129646	3.3
tt0129651	7.3
tt0129652	5.6
tt0129653	6.3
tt0129655	5.4
tt0129657	4.3
tt0129659	7.3
tt0129662	5.5
tt0129728	7.1
tt0129734	7.3
tt0129756	7.7
tt0129758	7.1
tt0129766	7
tt0129774	6.6
tt0129781	6
tt0129790	7.2
tt0129792	6.9
tt0129794	7.9
tt0129797	3.8
tt0129807	7.7
tt0129812	5.3
tt0129822	8.8
tt0129839	4.8
tt0129851	5.1
tt0129852	4.2
tt0129854	6.2
tt0129855	2.4
tt0129857	5
tt0129861	3.5
tt0129862	7.2
tt0129865	2.6
tt0129870	5.5
tt0129872	6
tt0129884	5.2
tt0129885	7.1
tt0129892	7.1
tt0129893	5.9
tt0129898	6.9
tt0129900	5
tt0129907	6
tt0129908	4.7
tt0129909	6.3
tt0129910	3.9
tt0129922	5.1
tt0129923	6.6
tt0129943	4.1
tt0129945	7.2
tt0129957	6.7
tt0129965	5.5
tt0129980	7.4
tt0129986	5.9
tt0129992	4.4
tt0130018	4.7
tt0130019	5.1
tt0130022	7.4
tt0130023	7.3
tt0130030	7.1
tt0130034	6.9
tt0130035	4.1
tt0130039	4.7
tt0130040	2.6
tt0130053	6.4
tt0130064	6.6
tt0130073	3.4
tt0130089	4.2
tt0130103	5.9
tt0130107	7.2
tt0130108	7.1
tt0130116	7.3
tt0130121	5.9
tt0130142	4.9
tt0130156	5.4
tt0130170	6.3
tt0130172	4.9
tt0130174	6.6
tt0130175	6.1
tt0130177	3.7
tt0130179	6.8
tt0130180	7.6
tt0130184	4.3
tt0130188	7.5
tt0130192	5
tt0130193	4.4
tt0130197	4.4
tt0130200	8
tt0130201	4.7
tt0130208	4.7
tt0130210	6.9
tt0130211	4.5
tt0130216	5.2
tt0130222	7.4
tt0130225	5.5
tt0130229	6.3
tt0130232	6.4
tt0130236	4.7
tt0130238	6.9
tt0130242	5.3
tt0130245	6.5
tt0130246	6.9
tt0130253	5.1
tt0130266	6.6
tt0130267	5.2
tt0130268	6.9
tt0130272	6.5
tt0130282	5.9
tt0130283	8.1
tt0130288	6.1
tt0130297	7
tt0130314	6
tt0130317	6
tt0130329	5.8
tt0130337	5.1
tt0130348	5.2
tt0130350	6.5
tt0130368	7.2
tt0130375	7.7
tt0130379	7.1
tt0130380	6.2
tt0130392	7.3
tt0130399	3.7
tt0130405	7.1
tt0130406	6.3
tt0130430	6.9
tt0130436	3.4
tt0130444	7.2
tt0130446	6.3
tt0130486	5.8
tt0130487	4.3
tt0130488	5
tt0130494	7.2
tt0130496	6.2
tt0130502	3.8
tt0130503	3.6
tt0130524	3.6
tt0130529	7.7
tt0130546	7.8
tt0130594	5.8
tt0130595	5.4
tt0130604	3.5
tt0130623	6.5
tt0130637	4.8
tt0130650	5.1
tt0130652	3.7
tt0130671	6.1
tt0130675	6.7
tt0130735	7.5
tt0130747	4
tt0130748	6.9
tt0130752	7.9
tt0130756	3.9
tt0130757	5.6
tt0130761	6.5
tt0130792	6
tt0130798	8
tt0130804	4.4
tt0130807	7.3
tt0130808	4.1
tt0130812	6.5
tt0130827	7.7
tt0130834	7
tt0130840	7.6
tt0130843	7
tt0130847	5.9
tt0130864	6.4
tt0130887	7.1
tt0130892	5.6
tt0130897	5.8
tt0130899	7.6
tt0130905	5.7
tt0130907	6.6
tt0130915	6.7
tt0130923	5.8
tt0130927	3.6
tt0130928	5.1
tt0130946	6.3
tt0130947	8.4
tt0130967	5.6
tt0130971	6.4
tt0130982	5.5
tt0130995	7.4
tt0130996	5.1
tt0130998	6.8
tt0131009	5.1
tt0131012	6.9
tt0131013	6.6
tt0131016	7.9
tt0131027	5.5
tt0131030	7.9
tt0131033	6.7
tt0131037	7.3
tt0131046	3.5
tt0131065	6
tt0131069	7
tt0131078	5
tt0131079	5.1
tt0131102	7.5
tt0131104	5.2
tt0131107	6.4
tt0131144	8.2
tt0131147	7.5
tt0131149	6.6
tt0131156	7.3
tt0131193	5.2
tt0131204	6.5
tt0131224	3.6
tt0131233	8.6
tt0131246	5.4
tt0131247	3.8
tt0131250	3.3
tt0131253	4.3
tt0131254	7.8
tt0131260	7
tt0131277	3.8
tt0131278	6.9
tt0131287	6
tt0131312	6.3
tt0131317	5.8
tt0131325	6.4
tt0131334	7.1
tt0131335	7.9
tt0131338	6.2
tt0131340	5.7
tt0131349	5.7
tt0131353	6.5
tt0131354	5.3
tt0131356	5.9
tt0131359	4.2
tt0131369	6.1
tt0131394	7.1
tt0131396	6
tt0131398	6.5
tt0131399	5.7
tt0131400	7.1
tt0131405	5.9
tt0131408	7.3
tt0131417	6.1
tt0131421	5.2
tt0131429	4
tt0131432	7.2
tt0131436	4.1
tt0131441	6.6
tt0131449	4.4
tt0131452	7.6
tt0131456	7.2
tt0131458	5.9
tt0131460	7.1
tt0131463	6.4
tt0131465	7.1
tt0131467	6.6
tt0131472	6.2
tt0131479	7.4
tt0131484	4.2
tt0131494	4.7
tt0131496	4.4
tt0131499	3.4
tt0131500	4.8
tt0131501	5.8
tt0131502	4.8
tt0131503	6
tt0131506	6.9
tt0131509	4.1
tt0131510	4.7
tt0131515	4.8
tt0131517	5.6
tt0131523	7.6
tt0131524	3.9
tt0131525	7.8
tt0131526	5.4
tt0131528	3.4
tt0131530	5.4
tt0131531	4.5
tt0131532	5.4
tt0131533	5.2
tt0131534	4.2
tt0131541	6.7
tt0131542	4.6
tt0131545	6.6
tt0131549	4.5
tt0131553	5.3
tt0131564	6.9
tt0131566	6.4
tt0131585	6.3
tt0131588	6.8
tt0131596	5.7
tt0131601	7
tt0131603	5.1
tt0131623	7
tt0131624	2.7
tt0131631	6.9
tt0131634	3.1
tt0131636	8.3
tt0131637	5.5
tt0131646	4.3
tt0131654	4.8
tt0131697	3.2
tt0131704	4.2
tt0131728	5.4
tt0131769	2.1
tt0131775	7.2
tt0131782	6.1
tt0131789	5.2
tt0131797	8.6
tt0131799	5
tt0131802	4.5
tt0131807	5.6
tt0131810	7.6
tt0131814	6.2
tt0131823	3.2
tt0131842	6.2
tt0131850	6.2
tt0131857	6.5
tt0131866	5.3
tt0131872	5.8
tt0131873	6.2
tt0131881	6.6
tt0131904	5.6
tt0131909	7
tt0131910	7.1
tt0131916	4.5
tt0131932	6.3
tt0131933	5
tt0131952	5.6
tt0131963	6.5
tt0131972	4.5
tt0131978	6
tt0131988	5.3
tt0131993	2.1
tt0131994	6.8
tt0132000	2.9
tt0132019	4.3
tt0132055	7.5
tt0132082	7.7
tt0132103	5.3
tt0132160	6.7
tt0132164	5.6
tt0132165	5.1
tt0132198	7.7
tt0132204	6.7
tt0132206	5.7
tt0132213	5.7
tt0132224	7
tt0132242	6.8
tt0132250	6.3
